imgnum;baseimgurl;sub_name;scientificName;cat;autid;subid;photographer;dateAc;commonName;species;genus;family;imgpath;syn;host_subid;name_infered_organ_class;is_dup;train_test_set
5604233;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604233.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604234;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604234.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604235;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604235.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;fruit;False;train
5604236;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604236.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;fruit;False;train
5604237;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604237.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;fruit;False;train
5604238;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604238.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604239;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:23:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604239.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;bark;False;train
5604240;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604240.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604241;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604241.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;bark;False;train
5604242;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604242.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604243;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604243.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604244;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604244.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;fruit;False;train
5604245;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604245.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604246;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604246.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604247;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604247.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;sheet;False;train
5604249;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604249.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;sheet;False;train
5604251;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604251.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604252;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604252.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604253;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604253.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604254;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604254.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604255;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604255.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604256;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604256.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604257;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604257.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604258;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604258.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604259;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604259.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;bark;False;train
5604260;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604260.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604261;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:24:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604261.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604262;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:25:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604262.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;habit;False;train
5604263;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:25:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604263.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;leaf;False;train
5604264;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:25:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604264.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;bark;False;train
5604265;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:25:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604265.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;bark;False;train
5604266;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-02-05T00:25:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5604266.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9437.0;fruit;False;train
5606015;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;185203;9520;Craig Grau;2021-02-23T16:56:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606015.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;habit;False;train
5606016;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;60568;9520;Adam Sisson;2021-02-23T16:57:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606016.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;habit;False;train
5606017;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;62933;9520;Daren Mueller;2021-02-23T16:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606017.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;4226.0;fruit;False;train
5606624;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:57:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606624.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;habit;False;train
5606625;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:57:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606625.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5606626;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606626.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5606627;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606627.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;habit;False;train
5606628;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606628.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;branch;False;train
5606629;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606629.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;branch;False;train
5606630;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606630.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;bark;False;train
5606631;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-11T01:58:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606631.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5606932;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-14T01:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606932.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;bark;False;train
5606933;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-14T01:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606933.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5606934;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-14T01:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606934.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5606935;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-14T01:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606935.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5606936;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-14T01:39:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5606936.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;9541.0;fruit;False;train
5607169;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607169.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607170;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607170.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607171;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607171.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;bark;False;train
5607172;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607172.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607173;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607173.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607174;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607174.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607176;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-15T23:31:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607176.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;fruit;False;train
5607187;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607187.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;leaf;False;train
5607188;//bugwoodcloud.org/images/;Sclerotinia timber rot;Sclerotinia sclerotiorum;cat=115;35540;9520;Gerald Holmes;2021-03-16T11:49:00;Sclerotinia timber rot;sclerotiorum;Sclerotinia;Sclerotiniaceae;../data/IPM_data/Images/Diseases - Fruit and Seed Diseases/Sclerotinia timber rot_Sclerotinia sclerotiorum/5607188.jpg;White mold of dry beans, Sclerotinia stem rot, timber rot, white mold, lettuce drop, rasin head, collar rot;22045.0;leaf;False;train
