imgnum;ephy_name;organ;reject;species;img_dir;patho
d3e9d0fa61c37c8eb6ab8e10668f48397386c5e9;f327ef4d-dc6b-488e-ab55-d39d76c8a0a9-phytotoxicite_tabac23.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/phytotoxicite/d3e9d0fa61c37c8eb6ab8e10668f48397386c5e9.jpeg;phytotoxicite
97ced240c4b1d36af2d0ce533afecb19e67303b3;f4e98990-1e03-4127-b1ef-7e345c805e9f-phytotoxicite_tabac9.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/phytotoxicite/97ced240c4b1d36af2d0ce533afecb19e67303b3.jpeg;phytotoxicite
6885fd839cf062efb41897455b5145c7626de5c8;59b5e921-9c2f-4dff-894e-57e8832e082b-polyphyllie111.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/polyphyllie/6885fd839cf062efb41897455b5145c7626de5c8.jpeg;polyphyllie
e5c73c2b11dcb5211abbc4a1b4aaf8172ade8146;85369452-12c5-404f-826c-9327a33e329d-polyphyllie213.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/polyphyllie/e5c73c2b11dcb5211abbc4a1b4aaf8172ade8146.jpeg;polyphyllie
f4a7ebca1f0b9b54a476cd6790f1001cff789823;00874ac9-2fae-47fe-88d0-543950c38dc2-pseudomonas001.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/f4a7ebca1f0b9b54a476cd6790f1001cff789823.jpeg;pseudomonas_cichorii
d0b80463caa67c1d072de2902362209286e23bc4;101e6920-6e31-4cf8-833a-db68be8736c6-p_cichorii005.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/d0b80463caa67c1d072de2902362209286e23bc4.jpeg;pseudomonas_cichorii
22f69027d8d68cde610d14b1dc16b392e69fc671;25f6581f-b4db-41d7-b9af-e07b0c584eac-pseudomonas016.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/22f69027d8d68cde610d14b1dc16b392e69fc671.jpeg;pseudomonas_cichorii
750ba5a7acb4cb1ccd4a17358365d01c13a0ea4d;263ec6ba-c38d-4cc2-88ee-e6d28e119e5b-pseudomonas_cichorii272.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/750ba5a7acb4cb1ccd4a17358365d01c13a0ea4d.jpeg;pseudomonas_cichorii
f3d5af7d0a981d55b3841e058e14dbb8db2fcf57;28009fcf-1672-4345-b093-9f766317980f-pseudomonas019.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/f3d5af7d0a981d55b3841e058e14dbb8db2fcf57.jpeg;pseudomonas_cichorii
11269a5ef47d6bb901948dabdac3295f9b9713d3;2a5a700a-1572-4e42-a98e-9aeeabbd49f8-copie_de_pseudomonas008.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/11269a5ef47d6bb901948dabdac3295f9b9713d3.jpeg;pseudomonas_cichorii
6334b5aaaf11af53baa51395cc24b8421838b6a9;2b9a991b-bd17-4651-a3ea-f80261809847-pseudomonas002.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/6334b5aaaf11af53baa51395cc24b8421838b6a9.jpeg;pseudomonas_cichorii
114aa6835a16666fe1e9c509e33f7d517ba86f97;30852536-acc6-44db-bb22-626814b54700-pseudomonas017.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/114aa6835a16666fe1e9c509e33f7d517ba86f97.jpeg;pseudomonas_cichorii
a54e938e0cc67031cfbd1c5339278e42b7c44121;331223e5-27e2-4888-a488-29783a740cf7-pseudomonas005.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/a54e938e0cc67031cfbd1c5339278e42b7c44121.jpeg;pseudomonas_cichorii
fc8a5453ac16b437d769aad520b090eac6c62da2;34577952-4efc-443e-8b3b-2193f723c580-p_cichorii007.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/fc8a5453ac16b437d769aad520b090eac6c62da2.jpeg;pseudomonas_cichorii
f480abbb7ec4f2077af1bc21827cd7382448e737;41d8722e-c710-44b0-ab8f-b3342c9fa345-pseudomonas014.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/f480abbb7ec4f2077af1bc21827cd7382448e737.jpeg;pseudomonas_cichorii
9ab704211061595259b1e1a03939dcb7391f34c9;5b70814a-d5e7-4ed0-a140-8bc71c8be719-pseudomonas008.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/9ab704211061595259b1e1a03939dcb7391f34c9.jpeg;pseudomonas_cichorii
866176e06080044f5543e645ec6efb80bcf1dd52;6ad39146-9260-456b-81ba-03e5393989b4-pseudomonas_cichorii273.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/866176e06080044f5543e645ec6efb80bcf1dd52.jpeg;pseudomonas_cichorii
dc5c030d38503f6a4bec905258cb03da41c8c34c;6c2006f1-3519-42d8-9a25-41a05b8e2bc2-pseudomonas_tabaci244.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/dc5c030d38503f6a4bec905258cb03da41c8c34c.jpeg;pseudomonas_cichorii
c312f2330db1c3219f3880568c4e27fc650d04e6;6e23b202-504a-4b5d-9df2-ca87db380474-p_cichorii002.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/c312f2330db1c3219f3880568c4e27fc650d04e6.jpeg;pseudomonas_cichorii
37daef7377943ab9832ab5f61514489b4c2b93d1;6ee118c8-7033-4ab2-98ac-9a05c6d93367-p_cichorii003.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/37daef7377943ab9832ab5f61514489b4c2b93d1.jpeg;pseudomonas_cichorii
d119b36989102cc7c9a29fc129900d83b0e7850d;86fb3a2a-e5ce-4d25-bae5-a4e530e4e1ea-pseudomonas018.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/d119b36989102cc7c9a29fc129900d83b0e7850d.jpeg;pseudomonas_cichorii
033e620ea6a9ca4d5ac6029edcf62ea1e6826ed7;939adb28-04f7-4fb8-b3e0-ca48f3d3aa08-pseudomonas003.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/033e620ea6a9ca4d5ac6029edcf62ea1e6826ed7.jpeg;pseudomonas_cichorii
4b643f6169c25d404b034200ba1ccdf78d0b30f1;96ee8785-32f9-4a37-b940-1d7d61aeebc1-pseudomonas_cichorii274.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/4b643f6169c25d404b034200ba1ccdf78d0b30f1.jpeg;pseudomonas_cichorii
f0230623fdf28e28e7daa26e4a9c1ab9ff4ad182;9ee929b6-493b-4aa7-9f27-8184b90a5a70-pseudomonas009.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/f0230623fdf28e28e7daa26e4a9c1ab9ff4ad182.jpeg;pseudomonas_cichorii
57fe9958e2da41bf83e583cd513fb2564de363b2;a12f79bf-06ea-468c-9ac4-d482afc47770-pseudomonas010.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/57fe9958e2da41bf83e583cd513fb2564de363b2.jpeg;pseudomonas_cichorii
d4bdca7b5d0184ff5d780e7542991d7559c36c06;adb42995-caa4-462e-952d-fb4db546e421-p_cichorii001.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/d4bdca7b5d0184ff5d780e7542991d7559c36c06.jpeg;pseudomonas_cichorii
506bed3da8d658c12a1ac5624cf4970c48538108;ba454c6b-d399-4dec-973d-3ecfe3e7e8ec-pseudomonas013.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/506bed3da8d658c12a1ac5624cf4970c48538108.jpeg;pseudomonas_cichorii
2e1cabba916af455aae0e1c906da1e1f443c8848;cbdb11db-b04d-491f-8ad7-5b7e6e264d8d-pseudomonas_cichorii275.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/2e1cabba916af455aae0e1c906da1e1f443c8848.jpeg;pseudomonas_cichorii
e340b9a0038e50a2a2be6de02da879df242664ce;cfee3ac3-cd2c-4464-9e62-6a87a9c701cc-pseudomonas015.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/e340b9a0038e50a2a2be6de02da879df242664ce.jpeg;pseudomonas_cichorii
60fd414f2cbf9326a8f6c552ca4de34f494db689;d03d831e-ded1-4c4b-a226-e4008abde07e-p_cichorii006.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/60fd414f2cbf9326a8f6c552ca4de34f494db689.jpeg;pseudomonas_cichorii
a3041cf2d080eb004ebb9347110f497c3b5afc71;d0c1b69f-ffc7-43d9-ac30-f23ee331d75d-pseudomonas004.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/a3041cf2d080eb004ebb9347110f497c3b5afc71.jpeg;pseudomonas_cichorii
17176838bda9324adadfd6a0fdca79d043781bf2;d1bf06d7-22ea-4ad5-afbe-2f2d8cfa423c-pseudomonas012.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/17176838bda9324adadfd6a0fdca79d043781bf2.jpeg;pseudomonas_cichorii
99e49fea749fd0e43535d325defc3478f7032794;e0a4a5ce-48f3-4661-9c17-0788f5c1c64f-pseudomonas006.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/99e49fea749fd0e43535d325defc3478f7032794.jpeg;pseudomonas_cichorii
526d8fa678f9ec4f25a5f95338175d6938f6aedb;e7858d2d-f4db-4d83-aaaf-dbcdfc049916-p_cichorii004.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/526d8fa678f9ec4f25a5f95338175d6938f6aedb.jpeg;pseudomonas_cichorii
e8d27deb5948c075da64e4fd3ec630481266dbf6;e9756c54-4a30-466b-a575-6904ecba5b8a-pseudomonas011.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/e8d27deb5948c075da64e4fd3ec630481266dbf6.jpeg;pseudomonas_cichorii
07b592e4fe4a08704e8616105758120dd0779827;fb005043-b39e-4380-9fd0-f00eb06d8d2b-copie_de_pseudomonas006.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/07b592e4fe4a08704e8616105758120dd0779827.jpeg;pseudomonas_cichorii
41127e5ef12e402b62f330aed5cbb87439ab3d15;fed94b8a-8966-45c7-b622-dc10ca14a5d2-pseudomonas007.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pseudomonas_cichorii/41127e5ef12e402b62f330aed5cbb87439ab3d15.jpeg;pseudomonas_cichorii
8aeb9eba07e6ab47a41e53b3059306f079b2bf55;05011de4-0ea1-44ad-947a-973d1da829a8-pvy163.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/8aeb9eba07e6ab47a41e53b3059306f079b2bf55.jpeg;pvy
c179487563aa79f30de0273a122592b5ca6419cf;093caffb-be23-460d-9cae-ebb2aab44057-pvy135.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/c179487563aa79f30de0273a122592b5ca6419cf.jpeg;pvy
4a661adb037add77fdf9c16d97886eb09377513f;0a7fae60-8298-4f23-9314-37ccdd81cb2f-pvy5.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/4a661adb037add77fdf9c16d97886eb09377513f.jpeg;pvy
1e96e5188c2ee71d02c024e5fc366e68a6ee0495;0b43507e-aa6a-4d19-83bc-0a0a68986380-pvy22.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/1e96e5188c2ee71d02c024e5fc366e68a6ee0495.jpeg;pvy
5407f5e20c63def83828e25b4f67d7cb9ece82d0;1adc837e-4de9-4b82-a660-f2ef1c3fe6a2-pvy6.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/5407f5e20c63def83828e25b4f67d7cb9ece82d0.jpeg;pvy
6b988ece815786494bf1ab4f91e3ae13a1906259;26555ff6-5774-410a-9d32-f2f7aba0d318-pvy161.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/6b988ece815786494bf1ab4f91e3ae13a1906259.jpeg;pvy
a5e56c652e23dc5fefd166c632732bf8133b7738;2cfcf77a-ffc4-4cce-a7b8-fc0d64e8d18c-pvy15.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/a5e56c652e23dc5fefd166c632732bf8133b7738.jpeg;pvy
9173eb8f564f5b39ae0ac43d5d3d19a8d26ecf25;2e72fc19-ca62-43b2-8add-3a885c9e0def-pvy290.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/9173eb8f564f5b39ae0ac43d5d3d19a8d26ecf25.jpeg;pvy
61ad68e21dd5e9eaac9c03b4a7a91dc3a65043b1;2f7777c7-3ace-4969-a605-1bec331c8415-pvy8.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/61ad68e21dd5e9eaac9c03b4a7a91dc3a65043b1.jpeg;pvy
d0c64d56a2e99da69557c61f08e2ae9050112641;35feea55-5ef6-4b52-b1d7-6c2d4641edf3-pvy16.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/d0c64d56a2e99da69557c61f08e2ae9050112641.jpeg;pvy
d775813d1f5ab781113f265bdc9b37444e69bf93;369295bb-acd2-4be8-afcb-02cf63b83f6b-pvy13.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/d775813d1f5ab781113f265bdc9b37444e69bf93.jpeg;pvy
ea6bc228bf5707d1279d3263482466ac762c634d;3c16b7bd-6454-44f3-98e6-fd279f5e4bc2-pvy7.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/ea6bc228bf5707d1279d3263482466ac762c634d.jpeg;pvy
a9a65011bae4cf2d17b339f6797d9cd026b48daf;4c236c64-c5dc-40c7-a64b-8b77d611cd8c-pvy291.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/a9a65011bae4cf2d17b339f6797d9cd026b48daf.jpeg;pvy
7d4abd2afd3286a6f4d65af127be1c137d46c455;4d4670d3-c8d4-42d4-8040-b62c08f7366d-pvy286.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/7d4abd2afd3286a6f4d65af127be1c137d46c455.jpeg;pvy
268cccd1c28308285cee96f2c78129e5d1120a7e;606e2edc-4300-4873-80fc-4f9fd4868d99-pvy21.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/268cccd1c28308285cee96f2c78129e5d1120a7e.jpeg;pvy
2316f258585713a8da2d7234889d89420759ca88;637bb87f-5238-41ea-971e-6ae65b750bcc-pvy292.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/2316f258585713a8da2d7234889d89420759ca88.jpeg;pvy
71dcc8062d931fc7186476b0ee1e9b7c3a2cebda;688f1e92-55f4-4e4d-b87c-079a97182bbd-pvy1.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/71dcc8062d931fc7186476b0ee1e9b7c3a2cebda.jpeg;pvy
e3bffac407dc4e4db5e33ffc5fe8e8a57d567923;76c3d6e0-e9ac-4c4c-a276-ff739118ed99-pvy9.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/e3bffac407dc4e4db5e33ffc5fe8e8a57d567923.jpeg;pvy
fa6f8f36c6eb91aa1cb9d798f2044934b47bb5d3;78904e00-0ba4-4c3c-b890-44448e1ef5bd-pvy20.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/fa6f8f36c6eb91aa1cb9d798f2044934b47bb5d3.jpeg;pvy
ddd062e0e092262bc8fbef559e030663b4a4b20a;7c1255a5-db29-4f54-a06c-a4fc4423d4de-pvy3.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/ddd062e0e092262bc8fbef559e030663b4a4b20a.jpeg;pvy
68242a9f2b027156e14844be3b28631411233c97;7d969f1d-a91a-4c4c-9c7d-4f92f08750fa-pvy091.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/68242a9f2b027156e14844be3b28631411233c97.jpeg;pvy
3fb91c2c45483bce8f87b44bbcd4abaa95448328;7fa6601d-d09b-4ae7-bc81-9c6f0d4b48f9-pvy10.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/3fb91c2c45483bce8f87b44bbcd4abaa95448328.jpeg;pvy
85e69999e8cec9c1409eab71891d2374049e858a;81130e19-4961-45ca-ba1a-6f8317d3cdaa-pvy285.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/85e69999e8cec9c1409eab71891d2374049e858a.jpeg;pvy
e2943403d0b9c41b6d36580704b9f03c3b067f98;86f7d23f-9c54-49fd-b384-68b59f9e8ef7-pvy289.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/e2943403d0b9c41b6d36580704b9f03c3b067f98.jpeg;pvy
e744838f01c3b4dc996c2a07538c12029f93b6e1;906dec35-32c1-49aa-b512-75e1f677f7c3-pvy284.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/e744838f01c3b4dc996c2a07538c12029f93b6e1.jpeg;pvy
114ec8a2afad61d4a2dc16145dc2c5c118aa7e8a;a04445d5-3c5a-4648-94f4-5f6844ad5009-pvy14.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/114ec8a2afad61d4a2dc16145dc2c5c118aa7e8a.jpeg;pvy
813c90f63a03d17d59084efaafd7842e49fcd571;a6227877-9a17-4e0c-acd0-7b309fd646a5-pvy19.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/813c90f63a03d17d59084efaafd7842e49fcd571.jpeg;pvy
434814b064adb44b2fff07f7e957c994ebd72e52;a774d156-4271-4ce9-bf43-dad6a31e3c14-pvy162.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/434814b064adb44b2fff07f7e957c994ebd72e52.jpeg;pvy
70d3659784ac661f4e6da14866f35cc98907a26f;aa0f6846-ba22-4942-91b6-dc093e83acd0-pvy22_2.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/70d3659784ac661f4e6da14866f35cc98907a26f.jpeg;pvy
2caaf8687e24ca2bddc01d65841a41be472f3ab7;aa5c36b9-b4a3-4568-89b8-f3d3a37fcc6e-pvy17.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/2caaf8687e24ca2bddc01d65841a41be472f3ab7.jpeg;pvy
5c73b59175acae8d92d5bf6443c47bbe38c2ede9;ac7025b2-90c0-492a-8cd4-e9b8a43abe50-pvy2.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/5c73b59175acae8d92d5bf6443c47bbe38c2ede9.jpeg;pvy
ad1c46e1d92f07d3ad320ae12a2f49191d7a815b;b258780b-a89b-46d1-88a2-9655a83fd3e4-pvy11.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/ad1c46e1d92f07d3ad320ae12a2f49191d7a815b.jpeg;pvy
85db9ce31e213b54c94857d29f031ed8a7c2455a;b40c8b62-9544-4384-9cec-fdcafcd6f752-pvy293.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/85db9ce31e213b54c94857d29f031ed8a7c2455a.jpeg;pvy
06e633f2187f8f3154eaa69a77e327b3b47de3cc;b65b4f57-9277-404a-b1a2-9ba7a2de6915-pvy4.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/06e633f2187f8f3154eaa69a77e327b3b47de3cc.jpeg;pvy
289a2e745fc79164bef4f79236b906a03833d8a3;d879aa73-887f-4906-84ac-d39b3489d333-pvy12.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/289a2e745fc79164bef4f79236b906a03833d8a3.jpeg;pvy
9ae36bd1762341b37f617826eefd3bd135136d63;d9a530fc-22da-47b6-a6e1-bf191a5476bf-pvy287.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/9ae36bd1762341b37f617826eefd3bd135136d63.jpeg;pvy
d591bca149e89687e371df033aa64feca94bf78c;e181eea7-a893-4b0d-a0f8-eeff22f6b64e-pvy288.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/d591bca149e89687e371df033aa64feca94bf78c.jpeg;pvy
b2a50912d4c131e472af93814bcb43fa1c72388c;e69f319c-537b-4626-8e81-7d33d371387b-pvy137.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/b2a50912d4c131e472af93814bcb43fa1c72388c.jpeg;pvy
32d8bda675f71f2db20d26e3fd828438b30584dd;f00f1b1f-7e37-4243-acc5-a3f56d8cc184-pvy18.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pvy/32d8bda675f71f2db20d26e3fd828438b30584dd.jpeg;pvy
6dd5f999efd87ce1177862fd718639863a4f8471;476e8411-7058-4407-87c4-10f5c63bac69-pythium_6.jpg;bark;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/6dd5f999efd87ce1177862fd718639863a4f8471.jpeg;pythium_spp
fbf2a91d0e2bfd829e7342083d2e9f1a3555b36a;74000805-42d7-4f3f-a22e-b4323d0232de-pythium_4.jpg;bark;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/fbf2a91d0e2bfd829e7342083d2e9f1a3555b36a.jpeg;pythium_spp
e6ed1948f56a3f457faaa1ba77b586a44dff8549;8a580faa-a293-4e53-b722-bbbf7c077426-pythium_5.jpg;bark;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/e6ed1948f56a3f457faaa1ba77b586a44dff8549.jpeg;pythium_spp
a0b56e78dfbde4dcb59697433b02b454f935f013;9aa54ee0-e1aa-44cb-acf3-607dafece2e8-pythium_3.jpg;bark;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/a0b56e78dfbde4dcb59697433b02b454f935f013.jpeg;pythium_spp
7bb9f3e7081fe6db82ae86d993d5cfc9abdd9b74;9b616117-eee7-4774-b81e-c42d27ba0028-pythium.jpg;bark;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/7bb9f3e7081fe6db82ae86d993d5cfc9abdd9b74.jpeg;pythium_spp
7428a4c76a902b457bc878d0959a8f69c0b6e7f5;c0cb0597-ea2b-4255-98cb-6b9f1537bbab-pythium_2.jpg;habit;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/7428a4c76a902b457bc878d0959a8f69c0b6e7f5.jpeg;pythium_spp
f6bc75a41aef2a83371c1efac96ecf30f191f12f;ec547c04-0afe-4ba3-9993-63c2539ade75-pythium_1.jpg;bark;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/pythium_spp/f6bc75a41aef2a83371c1efac96ecf30f191f12f.jpeg;pythium_spp
141cf86d951f6ff054ae33ac65297743028f3875;115c794a-a454-4ebc-b482-87efebdf4770-ralstonia_tabac5.jpg;habit;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/ralstonia_solanacearum/141cf86d951f6ff054ae33ac65297743028f3875.jpeg;ralstonia_solanacearum
970313ecde4f0f8f2a0b13224ab4e492494c4ce5;25ecfeb6-3ab8-44d5-bc80-d6ba3213e5f3-ralstonia_solanacearum448.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/ralstonia_solanacearum/970313ecde4f0f8f2a0b13224ab4e492494c4ce5.jpeg;ralstonia_solanacearum
29e3f5e905fa98243cbc1488f5957fc6e19a171d;2a5a68f3-49d1-49ae-8aa7-d6dd2049297d-ralstonia_solanacearum_2.jpg;habit;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/ralstonia_solanacearum/29e3f5e905fa98243cbc1488f5957fc6e19a171d.jpeg;ralstonia_solanacearum
31a5a3c8c948a6e93cd4580be2274912b1e528c3;311d6563-f23a-4bce-8214-9b02579d0901-ralstonia_tabac7.jpg;leaf;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/ralstonia_solanacearum/31a5a3c8c948a6e93cd4580be2274912b1e528c3.jpeg;ralstonia_solanacearum
62028ec9614b625a1d42c753791a5514b6dddea2;3947ce51-9c4d-40a3-b9a5-3085bdbab856-ralstonia_tabac3.jpg;habit;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/ralstonia_solanacearum/62028ec9614b625a1d42c753791a5514b6dddea2.jpeg;ralstonia_solanacearum
09bc319cf0ad47a6787dca9e6bf44e5b361deb91;49d2a519-de63-4889-ad1d-8064396c6061-ralstonia_tabac2.jpg;habit;False;Nicotiana tabacum L;../data/PN_data/m/Images/Nicotiana tabacum L/ralstonia_solanacearum/09bc319cf0ad47a6787dca9e6bf44e5b361deb91.jpeg;ralstonia_solanacearum
